Case 0: 286	 0.000000 0.286000 0.714004 0.000000 0.286000 1.000000 1.000000 0.714004
Case 0: 287	 0.000000 0.287000 0.713004 0.000000 0.287000 1.000000 1.000000 0.713004
Case 0: 288	 0.000000 0.288000 0.712004 0.000000 0.288000 1.000000 1.000000 0.712004
Case 0: 289	 0.000000 0.289000 0.711004 0.000000 0.289000 1.000000 1.000000 0.711004
Case 0: 290	 0.000000 0.290000 0.710004 0.000000 0.290000 1.000000 1.000000 0.710004
Case 0: 291	 0.000000 0.291000 0.709004 0.000000 0.291000 1.000000 1.000000 0.709004
Case 0: 292	 0.000000 0.292000 0.708004 0.000000 0.292000 1.000000 1.000000 0.708004
Case 0: 293	 0.000000 0.293000 0.707004 0.000000 0.293000 1.000000 1.000000 0.707004
Case 0: 294	 0.000000 0.294000 0.706004 0.000000 0.294000 1.000000 1.000000 0.706004
Case 0: 295	 0.000000 0.295000 0.705004 0.000000 0.295000 1.000000 1.000000 0.705004
Case 0: 296	 0.000000 0.296000 0.704004 0.000000 0.296000 1.000000 1.000000 0.704004
Case 0: 297	 0.000000 0.297000 0.703004 0.000000 0.297000 1.000000 1.000000 0.703004
Case 0: 298	 0.000000 0.298000 0.702004 0.000000 0.298000 1.000000 1.000000 0.702004
Case 0: 299	 0.000000 0.299000 0.701004 0.000000 0.299000 1.000000 1.000000 0.701004
Case 0: 300	 0.000000 0.300000 0.700004 0.000000 0.300000 1.000000 1.000000 0.700004
Case 0: 301	 0.000000 0.301000 0.699004 0.000000 0.301000 1.000000 1.000000 0.699004
Case 0: 302	 0.000000 0.302000 0.698004 0.000000 0.302000 1.000000 1.000000 0.698004
Case 0: 303	 0.000000 0.303000 0.697004 0.000000 0.303000 1.000000 1.000000 0.697004
Case 0: 304	 0.000000 0.304000 0.696004 0.000000 0.304000 1.000000 1.000000 0.696004
Case 0: 305	 0.000000 0.305000 0.695004 0.000000 0.305000 1.000000 1.000000 0.695004
Case 0: 306	 0.000000 0.306000 0.694004 0.000000 0.306000 1.000000 1.000000 0.694004
Case 0: 307	 0.000000 0.307000 0.693004 0.000000 0.307000 1.000000 1.000000 0.693004
Case 0: 308	 0.000000 0.308000 0.692004 0.000000 0.308000 1.000000 1.000000 0.692004
Case 0: 309	 0.000000 0.309000 0.691004 0.000000 0.309000 1.000000 1.000000 0.691004
Case 0: 310	 0.000000 0.310000 0.690004 0.000000 0.310000 1.000000 1.000000 0.690004
Case 0: 311	 0.000000 0.311000 0.689004 0.000000 0.311000 1.000000 1.000000 0.689004
Case 0: 312	 0.000000 0.312000 0.688004 0.000000 0.312000 1.000000 1.000000 0.688004
Case 0: 313	 0.000000 0.313000 0.687004 0.000000 0.313000 1.000000 1.000000 0.687004
Case 0: 314	 0.000000 0.314000 0.686004 0.000000 0.314000 1.000000 1.000000 0.686004
Case 0: 315	 0.000000 0.314999 0.685004 0.000000 0.314999 1.000000 1.000000 0.685004
Case 0: 316	 0.000000 0.315999 0.684004 0.000000 0.315999 1.000000 1.000000 0.684004
Case 0: 317	 0.000000 0.316999 0.683004 0.000000 0.316999 1.000000 1.000000 0.683004
Case 0: 318	 0.000000 0.317999 0.682004 0.000000 0.317999 1.000000 1.000000 0.682004
Case 0: 319	 0.000000 0.318999 0.681004 0.000000 0.318999 1.000000 1.000000 0.681004
Case 0: 320	 0.000000 0.319999 0.680004 0.000000 0.319999 1.000000 1.000000 0.680004
Case 0: 321	 0.000000 0.320999 0.679004 0.000000 0.320999 1.000000 1.000000 0.679004
Case 0: 322	 0.000000 0.321999 0.678004 0.000000 0.321999 1.000000 1.000000 0.678004
Case 0: 323	 0.000000 0.322999 0.677004 0.000000 0.322999 1.000000 1.000000 0.677004
Case 0: 324	 0.000000 0.323999 0.676004 0.000000 0.323999 1.000000 1.000000 0.676004
Case 0: 325	 0.000000 0.324999 0.675004 0.000000 0.324999 1.000000 1.000000 0.675004
Case 0: 326	 0.000000 0.325999 0.674004 0.000000 0.325999 1.000000 1.000000 0.674004
Case 0: 327	 0.000000 0.326999 0.673004 0.000000 0.326999 1.000000 1.000000 0.673004
Case 0: 328	 0.000000 0.327999 0.672004 0.000000 0.327999 1.000000 1.000000 0.672004
Case 0: 329	 0.000000 0.328999 0.671004 0.000000 0.328999 1.000000 1.000000 0.671004
Case 0: 330	 0.000000 0.329999 0.670004 0.000000 0.329999 1.000000 1.000000 0.670004
Case 0: 331	 0.000000 0.330999 0.669004 0.000000 0.330999 1.000000 1.000000 0.669004
Case 0: 332	 0.000000 0.331999 0.668004 0.000000 0.331999 1.000000 1.000000 0.668004
Case 0: 333	 0.000000 0.332999 0.667004 0.000000 0.332999 1.000000 1.000000 0.667004
Case 0: 334	 0.000000 0.333999 0.666004 0.000000 0.333999 1.000000 1.000000 0.666004
Case 0: 335	 0.000000 0.334999 0.665004 0.000000 0.334999 1.000000 1.000000 0.665004
Case 0: 336	 0.000000 0.335999 0.664004 0.000000 0.335999 1.000000 1.000000 0.664004
Case 0: 337	 0.000000 0.336999 0.663004 0.000000 0.336999 1.000000 1.000000 0.663004
Case 0: 338	 0.000000 0.337999 0.662004 0.000000 0.337999 1.000000 1.000000 0.662004
Case 0: 339	 0.000000 0.338999 0.661004 0.000000 0.338999 1.000000 1.000000 0.661004
Case 0: 340	 0.000000 0.339999 0.660004 0.000000 0.339999 1.000000 1.000000 0.660004
Case 0: 341	 0.000000 0.340999 0.659004 0.000000 0.340999 1.000000 1.000000 0.659004
Case 0: 342	 0.000000 0.341999 0.658004 0.000000 0.341999 1.000000 1.000000 0.658004
Case 0: 343	 0.000000 0.342999 0.657004 0.000000 0.342999 1.000000 1.000000 0.657004
Case 0: 344	 0.000000 0.343999 0.656004 0.000000 0.343999 1.000000 1.000000 0.656004
Case 0: 345	 0.000000 0.344999 0.655004 0.000000 0.344999 1.000000 1.000000 0.655004
Case 0: 346	 0.000000 0.345999 0.654004 0.000000 0.345999 1.000000 1.000000 0.654004
Case 0: 347	 0.000000 0.346999 0.653004 0.000000 0.346999 1.000000 1.000000 0.653004
Case 0: 348	 0.000000 0.347999 0.652004 0.000000 0.347999 1.000000 1.000000 0.652004
Case 0: 349	 0.000000 0.348999 0.651004 0.000000 0.348999 1.000000 1.000000 0.651004
Case 0: 350	 0.000000 0.349999 0.650005 0.000000 0.349999 1.000000 1.000000 0.650005
Case 0: 351	 0.000000 0.350999 0.649005 0.000000 0.350999 1.000000 1.000000 0.649005
Case 0: 352	 0.000000 0.351999 0.648005 0.000000 0.351999 1.000000 1.000000 0.648005
Case 0: 353	 0.000000 0.352999 0.647005 0.000000 0.352999 1.000000 1.000000 0.647005
Case 0: 354	 0.000000 0.353999 0.646005 0.000000 0.353999 1.000000 1.000000 0.646005
Case 0: 355	 0.000000 0.354999 0.645005 0.000000 0.354999 1.000000 1.000000 0.645005
Case 0: 356	 0.000000 0.355999 0.644005 0.000000 0.355999 1.000000 1.000000 0.644005
Case 0: 357	 0.000000 0.356999 0.643005 0.000000 0.356999 1.000000 1.000000 0.643005
Case 0: 358	 0.000000 0.357999 0.642005 0.000000 0.357999 1.000000 1.000000 0.642005
Case 0: 359	 0.000000 0.358999 0.641005 0.000000 0.358999 1.000000 1.000000 0.641005
Case 0: 360	 0.000000 0.359999 0.640005 0.000000 0.359999 1.000000 1.000000 0.640005
Case 0: 361	 0.000000 0.360999 0.639005 0.000000 0.360999 1.000000 1.000000 0.639005
Case 0: 362	 0.000000 0.361999 0.638005 0.000000 0.361999 1.000000 1.000000 0.638005
Case 0: 363	 0.000000 0.362999 0.637005 0.000000 0.362999 1.000000 1.000000 0.637005
Case 0: 364	 0.000000 0.363999 0.636005 0.000000 0.363999 1.000000 1.000000 0.636005
Case 0: 365	 0.000000 0.364999 0.635005 0.000000 0.364999 1.000000 1.000000 0.635005
Case 0: 366	 0.000000 0.365999 0.634005 0.000000 0.365999 1.000000 1.000000 0.634005
Case 0: 367	 0.000000 0.366999 0.633005 0.000000 0.366999 1.000000 1.000000 0.633005
Case 0: 368	 0.000000 0.367999 0.632005 0.000000 0.367999 1.000000 1.000000 0.632005
Case 0: 369	 0.000000 0.368999 0.631005 0.000000 0.368999 1.000000 1.000000 0.631005
Case 0: 370	 0.000000 0.369999 0.630005 0.000000 0.369999 1.000000 1.000000 0.630005
Case 0: 371	 0.000000 0.370999 0.629005 0.000000 0.370999 1.000000 1.000000 0.629005
Case 0: 372	 0.000000 0.371999 0.628005 0.000000 0.371999 1.000000 1.000000 0.628005
Case 0: 373	 0.000000 0.372999 0.627005 0.000000 0.372999 1.000000 1.000000 0.627005
Case 0: 374	 0.000000 0.373999 0.626005 0.000000 0.373999 1.000000 1.000000 0.626005
Case 0: 375	 0.000000 0.374999 0.625005 0.000000 0.374999 1.000000 1.000000 0.625005
Case 0: 376	 0.000000 0.375999 0.624005 0.000000 0.375999 1.000000 1.000000 0.624005
Case 0: 377	 0.000000 0.376999 0.623005 0.000000 0.376999 1.000000 1.000000 0.623005
Case 0: 378	 0.000000 0.377999 0.622005 0.000000 0.377999 1.000000 1.000000 0.622005
Case 0: 379	 0.000000 0.378999 0.621005 0.000000 0.378999 1.000000 1.000000 0.621005
Case 0: 380	 0.000000 0.379999 0.620005 0.000000 0.379999 1.000000 1.000000 0.620005
Case 0: 381	 0.000000 0.380999 0.619005 0.000000 0.380999 1.000000 1.000000 0.619005
Case 0: 382	 0.000000 0.381999 0.618005 0.000000 0.381999 1.000000 1.000000 0.618005
Case 0: 383	 0.000000 0.382999 0.617005 0.000000 0.382999 1.000000 1.000000 0.617005
Case 0: 384	 0.000000 0.383999 0.616005 0.000000 0.383999 1.000000 1.000000 0.616005
Case 0: 385	 0.000000 0.384999 0.615005 0.000000 0.384999 1.000000 1.000000 0.615005
Case 0: 386	 0.000000 0.385999 0.614005 0.000000 0.385999 1.000000 1.000000 0.614005
Case 0: 387	 0.000000 0.386999 0.613005 0.000000 0.386999 1.000000 1.000000 0.613005
Case 0: 388	 0.000000 0.387999 0.612005 0.000000 0.387999 1.000000 1.000000 0.612005
Case 0: 389	 0.000000 0.388999 0.611005 0.000000 0.388999 1.000000 1.000000 0.611005
Case 0: 390	 0.000000 0.389999 0.610005 0.000000 0.389999 1.000000 1.000000 0.610005
Case 0: 391	 0.000000 0.390999 0.609005 0.000000 0.390999 1.000000 1.000000 0.609005
Case 0: 392	 0.000000 0.391998 0.608005 0.000000 0.391998 1.000000 1.000000 0.608005
Case 0: 393	 0.000000 0.392998 0.607005 0.000000 0.392998 1.000000 1.000000 0.607005
Case 0: 394	 0.000000 0.393998 0.606005 0.000000 0.393998 1.000000 1.000000 0.606005
Case 0: 395	 0.000000 0.394998 0.605005 0.000000 0.394998 1.000000 1.000000 0.605005
Case 0: 396	 0.000000 0.395998 0.604005 0.000000 0.395998 1.000000 1.000000 0.604005
Case 0: 397	 0.000000 0.396998 0.603005 0.000000 0.396998 1.000000 1.000000 0.603005
Case 0: 398	 0.000000 0.397998 0.602005 0.000000 0.397998 1.000000 1.000000 0.602005
Case 0: 399	 0.000000 0.398998 0.601005 0.000000 0.398998 1.000000 1.000000 0.601005
Case 0: 400	 0.000000 0.399998 0.600005 0.000000 0.399998 1.000000 1.000000 0.600005
Case 0: 401	 0.000000 0.400998 0.599005 0.000000 0.400998 1.000000 1.000000 0.599005
Case 0: 402	 0.000000 0.401998 0.598005 0.000000 0.401998 1.000000 1.000000 0.598005
Case 0: 403	 0.000000 0.402998 0.597005 0.000000 0.402998 1.000000 1.000000 0.597005
Case 0: 404	 0.000000 0.403998 0.596005 0.000000 0.403998 1.000000 1.000000 0.596005
Case 0: 405	 0.000000 0.404998 0.595005 0.000000 0.404998 1.000000 1.000000 0.595005
Case 0: 406	 0.000000 0.405998 0.594005 0.000000 0.405998 1.000000 1.000000 0.594005
Case 0: 407	 0.000000 0.406998 0.593005 0.000000 0.406998 1.000000 1.000000 0.593005
Case 0: 408	 0.000000 0.407998 0.592005 0.000000 0.407998 1.000000 1.000000 0.592005
Case 0: 409	 0.000000 0.408998 0.591005 0.000000 0.408998 1.000000 1.000000 0.591005
Case 0: 410	 0.000000 0.409998 0.590005 0.000000 0.409998 1.000000 1.000000 0.590005
Case 0: 411	 0.000000 0.410998 0.589005 0.000000 0.410998 1.000000 1.000000 0.589005
Case 0: 412	 0.000000 0.411998 0.588005 0.000000 0.411998 1.000000 1.000000 0.588005
Case 0: 413	 0.000000 0.412998 0.587005 0.000000 0.412998 1.000000 1.000000 0.587005
Case 0: 414	 0.000000 0.413998 0.586005 0.000000 0.413998 1.000000 1.000000 0.586005
Case 0: 415	 0.000000 0.414998 0.585005 0.000000 0.414998 1.000000 1.000000 0.585005
Case 0: 416	 0.000000 0.415998 0.584005 0.000000 0.415998 1.000000 1.000000 0.584005
Case 0: 417	 0.000000 0.416998 0.583005 0.000000 0.416998 1.000000 1.000000 0.583005
Case 0: 418	 0.000000 0.417998 0.582005 0.000000 0.417998 1.000000 1.000000 0.582005
Case 0: 419	 0.000000 0.418998 0.581005 0.000000 0.418998 1.000000 1.000000 0.581005
Case 0: 420	 0.000000 0.419998 0.580005 0.000000 0.419998 1.000000 1.000000 0.580005
Case 0: 421	 0.000000 0.420998 0.579005 0.000000 0.420998 1.000000 1.000000 0.579005
Case 0: 422	 0.000000 0.421998 0.578005 0.000000 0.421998 1.000000 1.000000 0.578005
Case 0: 423	 0.000000 0.422998 0.577005 0.000000 0.422998 1.000000 1.000000 0.577005
Case 0: 424	 0.000000 0.423998 0.576005 0.000000 0.423998 1.000000 1.000000 0.576005
Case 0: 425	 0.000000 0.424998 0.575005 0.000000 0.424998 1.000000 1.000000 0.575005
Case 0: 426	 0.000000 0.425998 0.574005 0.000000 0.425998 1.000000 1.000000 0.574005
Case 0: 427	 0.000000 0.426998 0.573005 0.000000 0.426998 1.000000 1.000000 0.573005
Case 0: 428	 0.000000 0.427998 0.572006 0.000000 0.427998 1.000000 1.000000 0.572006
Case 0: 429	 0.000000 0.428998 0.571006 0.000000 0.428998 1.000000 1.000000 0.571006
Case 0: 430	 0.000000 0.429998 0.570006 0.000000 0.429998 1.000000 1.000000 0.570006
Case 0: 431	 0.000000 0.430998 0.569006 0.000000 0.430998 1.000000 1.000000 0.569006
Case 0: 432	 0.000000 0.431998 0.568006 0.000000 0.431998 1.000000 1.000000 0.568006
Case 0: 433	 0.000000 0.432998 0.567006 0.000000 0.432998 1.000000 1.000000 0.567006
Case 0: 434	 0.000000 0.433998 0.566006 0.000000 0.433998 1.000000 1.000000 0.566006
Case 0: 435	 0.000000 0.434998 0.565006 0.000000 0.434998 1.000000 1.000000 0.565006
Case 0: 436	 0.000000 0.435998 0.564006 0.000000 0.435998 1.000000 1.000000 0.564006
Case 0: 437	 0.000000 0.436998 0.563006 0.000000 0.436998 1.000000 1.000000 0.563006
Case 0: 438	 0.000000 0.437998 0.562006 0.000000 0.437998 1.000000 1.000000 0.562006
Case 0: 439	 0.000000 0.438998 0.561006 0.000000 0.438998 1.000000 1.000000 0.561006
Case 0: 440	 0.000000 0.439998 0.560006 0.000000 0.439998 1.000000 1.000000 0.560006
Case 0: 441	 0.000000 0.440998 0.559006 0.000000 0.440998 1.000000 1.000000 0.559006
Case 0: 442	 0.000000 0.441998 0.558006 0.000000 0.441998 1.000000 1.000000 0.558006
Case 0: 443	 0.000000 0.442998 0.557006 0.000000 0.442998 1.000000 1.000000 0.557006
Case 0: 444	 0.000000 0.443998 0.556006 0.000000 0.443998 1.000000 1.000000 0.556006
Case 0: 445	 0.000000 0.444998 0.555006 0.000000 0.444998 1.000000 1.000000 0.555006
Case 0: 446	 0.000000 0.445998 0.554006 0.000000 0.445998 1.000000 1.000000 0.554006
Case 0: 447	 0.000000 0.446998 0.553006 0.000000 0.446998 1.000000 1.000000 0.553006
Case 0: 448	 0.000000 0.447998 0.552006 0.000000 0.447998 1.000000 1.000000 0.552006
Case 0: 449	 0.000000 0.448998 0.551006 0.000000 0.448998 1.000000 1.000000 0.551006
Case 0: 450	 0.000000 0.449998 0.550006 0.000000 0.449998 1.000000 1.000000 0.550006
Case 0: 451	 0.000000 0.450998 0.549006 0.000000 0.450998 1.000000 1.000000 0.549006
Case 0: 452	 0.000000 0.451998 0.548006 0.000000 0.451998 1.000000 1.000000 0.548006
Case 0: 453	 0.000000 0.452998 0.547006 0.000000 0.452998 1.000000 1.000000 0.547006
Case 0: 454	 0.000000 0.453998 0.546006 0.000000 0.453998 1.000000 1.000000 0.546006
Case 0: 455	 0.000000 0.454998 0.545006 0.000000 0.454998 1.000000 1.000000 0.545006
Case 0: 456	 0.000000 0.455998 0.544006 0.000000 0.455998 1.000000 1.000000 0.544006
Case 0: 457	 0.000000 0.456998 0.543006 0.000000 0.456998 1.000000 1.000000 0.543006
Case 0: 458	 0.000000 0.457998 0.542006 0.000000 0.457998 1.000000 1.000000 0.542006
Case 0: 459	 0.000000 0.458998 0.541006 0.000000 0.458998 1.000000 1.000000 0.541006
Case 0: 460	 0.000000 0.459998 0.540006 0.000000 0.459998 1.000000 1.000000 0.540006
Case 0: 461	 0.000000 0.460998 0.539006 0.000000 0.460998 1.000000 1.000000 0.539006
Case 0: 462	 0.000000 0.461998 0.538006 0.000000 0.461998 1.000000 1.000000 0.538006
Case 0: 463	 0.000000 0.462998 0.537006 0.000000 0.462998 1.000000 1.000000 0.537006
Case 0: 464	 0.000000 0.463998 0.536006 0.000000 0.463998 1.000000 1.000000 0.536006
Case 0: 465	 0.000000 0.464998 0.535006 0.000000 0.464998 1.000000 1.000000 0.535006
Case 0: 466	 0.000000 0.465998 0.534006 0.000000 0.465998 1.000000 1.000000 0.534006
Case 0: 467	 0.000000 0.466998 0.533006 0.000000 0.466998 1.000000 1.000000 0.533006
Case 0: 468	 0.000000 0.467998 0.532006 0.000000 0.467998 1.000000 1.000000 0.532006
Case 0: 469	 0.000000 0.468998 0.531006 0.000000 0.468998 1.000000 1.000000 0.531006
Case 0: 470	 0.000000 0.469997 0.530006 0.000000 0.469997 1.000000 1.000000 0.530006
Case 0: 471	 0.000000 0.470997 0.529006 0.000000 0.470997 1.000000 1.000000 0.529006
Case 0: 472	 0.000000 0.471997 0.528006 0.000000 0.471997 1.000000 1.000000 0.528006
Case 0: 473	 0.000000 0.472997 0.527006 0.000000 0.472997 1.000000 1.000000 0.527006
Case 0: 474	 0.000000 0.473997 0.526006 0.000000 0.473997 1.000000 1.000000 0.526006
Case 0: 475	 0.000000 0.474997 0.525006 0.000000 0.474997 1.000000 1.000000 0.525006
Case 0: 476	 0.000000 0.475997 0.524006 0.000000 0.475997 1.000000 1.000000 0.524006
Case 0: 477	 0.000000 0.476997 0.523006 0.000000 0.476997 1.000000 1.000000 0.523006
Case 0: 478	 0.000000 0.477997 0.522006 0.000000 0.477997 1.000000 1.000000 0.522006
Case 0: 479	 0.000000 0.478997 0.521006 0.000000 0.478997 1.000000 1.000000 0.521006
Case 0: 480	 0.000000 0.479997 0.520006 0.000000 0.479997 1.000000 1.000000 0.520006
Case 0: 481	 0.000000 0.480997 0.519006 0.000000 0.480997 1.000000 1.000000 0.519006
Case 0: 482	 0.000000 0.481997 0.518006 0.000000 0.481997 1.000000 1.000000 0.518006
Case 0: 483	 0.000000 0.482997 0.517006 0.000000 0.482997 1.000000 1.000000 0.517006
Case 0: 484	 0.000000 0.483997 0.516006 0.000000 0.483997 1.000000 1.000000 0.516006
Case 0: 485	 0.000000 0.484997 0.515006 0.000000 0.484997 1.000000 1.000000 0.515006
Case 0: 486	 0.000000 0.485997 0.514006 0.000000 0.485997 1.000000 1.000000 0.514006
Case 0: 487	 0.000000 0.486997 0.513006 0.000000 0.486997 1.000000 1.000000 0.513006
Case 0: 488	 0.000000 0.487997 0.512006 0.000000 0.487997 1.000000 1.000000 0.512006
Case 0: 489	 0.000000 0.488997 0.511006 0.000000 0.488997 1.000000 1.000000 0.511006
Case 0: 490	 0.000000 0.489997 0.510006 0.000000 0.489997 1.000000 1.000000 0.510006
Case 0: 491	 0.000000 0.490997 0.509006 0.000000 0.490997 1.000000 1.000000 0.509006
Case 0: 492	 0.000000 0.491997 0.508006 0.000000 0.491997 1.000000 1.000000 0.508006
Case 0: 493	 0.000000 0.492997 0.507006 0.000000 0.492997 1.000000 1.000000 0.507006
Case 0: 494	 0.000000 0.493997 0.506006 0.000000 0.493997 1.000000 1.000000 0.506006
Case 0: 495	 0.000000 0.494997 0.505006 0.000000 0.494997 1.000000 1.000000 0.505006
Case 0: 496	 0.000000 0.495997 0.504006 0.000000 0.495997 1.000000 1.000000 0.504006
Case 0: 497	 0.000000 0.496997 0.503006 0.000000 0.496997 1.000000 1.000000 0.503006
Case 0: 498	 0.000000 0.497997 0.502006 0.000000 0.497997 1.000000 1.000000 0.502006
Case 0: 499	 0.000000 0.498997 0.501006 0.000000 0.498997 1.000000 1.000000 0.501006
Case 0: 500	 0.000000 0.499997 0.500006 0.000000 0.499997 1.000000 1.000000 0.500006
Case 0: 501	 0.000000 0.500997 0.499006 0.000000 0.500997 1.000000 1.000000 0.499006
Case 0: 502	 0.000000 0.501997 0.498006 0.000000 0.501997 1.000000 1.000000 0.498006
Case 0: 503	 0.000000 0.502997 0.497006 0.000000 0.502997 1.000000 1.000000 0.497006
Case 0: 504	 0.000000 0.503997 0.496006 0.000000 0.503997 1.000000 1.000000 0.496006
Case 0: 505	 0.000000 0.504997 0.495007 0.000000 0.504997 1.000000 1.000000 0.495007
Case 0: 506	 0.000000 0.505997 0.494007 0.000000 0.505997 1.000000 1.000000 0.494007
Case 0: 507	 0.000000 0.506997 0.493007 0.000000 0.506997 1.000000 1.000000 0.493007
Case 0: 508	 0.000000 0.507997 0.492007 0.000000 0.507997 1.000000 1.000000 0.492007
Case 0: 509	 0.000000 0.508997 0.491007 0.000000 0.508997 1.000000 1.000000 0.491007
Case 0: 510	 0.000000 0.509997 0.490007 0.000000 0.509997 1.000000 1.000000 0.490007
Case 0: 511	 0.000000 0.510997 0.489007 0.000000 0.510997 1.000000 1.000000 0.489007
Case 0: 512	 0.000000 0.511997 0.488007 0.000000 0.511997 1.000000 1.000000 0.488007
Case 0: 513	 0.000000 0.512997 0.487007 0.000000 0.512997 1.000000 1.000000 0.487007
Case 0: 514	 0.000000 0.513997 0.486007 0.000000 0.513997 1.000000 1.000000 0.486007
Case 0: 515	 0.000000 0.514997 0.485007 0.000000 0.514997 1.000000 1.000000 0.485007
Case 0: 516	 0.000000 0.515997 0.484007 0.000000 0.515997 1.000000 1.000000 0.484007
Case 0: 517	 0.000000 0.516997 0.483007 0.000000 0.516997 1.000000 1.000000 0.483007
Case 0: 518	 0.000000 0.517997 0.482007 0.000000 0.517997 1.000000 1.000000 0.482007
Case 0: 519	 0.000000 0.518997 0.481007 0.000000 0.518997 1.000000 1.000000 0.481007
Case 0: 520	 0.000000 0.519997 0.480007 0.000000 0.519997 1.000000 1.000000 0.480007
Case 0: 521	 0.000000 0.520997 0.479007 0.000000 0.520997 1.000000 1.000000 0.479007
Case 0: 522	 0.000000 0.521997 0.478007 0.000000 0.521997 1.000000 1.000000 0.478007
Case 0: 523	 0.000000 0.522997 0.477007 0.000000 0.522997 1.000000 1.000000 0.477007
Case 0: 524	 0.000000 0.523997 0.476007 0.000000 0.523997 1.000000 1.000000 0.476007
Case 0: 525	 0.000000 0.524997 0.475007 0.000000 0.524997 1.000000 1.000000 0.475007
Case 0: 526	 0.000000 0.525997 0.474007 0.000000 0.525997 1.000000 1.000000 0.474007
Case 0: 527	 0.000000 0.526997 0.473007 0.000000 0.526997 1.000000 1.000000 0.473007
Case 0: 528	 0.000000 0.527997 0.472007 0.000000 0.527997 1.000000 1.000000 0.472007
Case 0: 529	 0.000000 0.528997 0.471007 0.000000 0.528997 1.000000 1.000000 0.471007
Case 0: 530	 0.000000 0.529997 0.470007 0.000000 0.529997 1.000000 1.000000 0.470007
Case 0: 531	 0.000000 0.530997 0.469007 0.000000 0.530997 1.000000 1.000000 0.469007
